CustomerID,churn_probability,churn_prediction,churn_risk_tier,scored_model
18115,0.9713429877475226,1,High,LogisticRegression
15040,0.9548998849610204,1,High,LogisticRegression
15913,0.9492656433223526,1,High,LogisticRegression
13788,0.9490835250513866,1,High,LogisticRegression
14095,0.9802955880270268,1,High,LogisticRegression
14935,0.5932892686268871,1,Medium,LogisticRegression
12725,0.5776567666187523,1,Medium,LogisticRegression
16812,0.4951801371483052,0,Medium,LogisticRegression
15221,0.6111247019122378,1,Medium,LogisticRegression
15476,0.532110888823016,1,Medium,LogisticRegression
12501,0.4659762446240837,0,Medium,LogisticRegression
14469,0.5566689977931035,1,Medium,LogisticRegression
16716,0.5303347228041638,1,Medium,LogisticRegression
12873,0.49212097608847316,0,Medium,LogisticRegression
16797,0.4781664706532375,0,Medium,LogisticRegression
16152,0.558886546404383,1,Medium,LogisticRegression
12764,0.6804918352865019,1,Medium,LogisticRegression
12926,0.542830081830239,1,Medium,LogisticRegression
13572,0.49544489893359067,0,Medium,LogisticRegression
12769,0.6214448301263132,1,Medium,LogisticRegression
16521,0.5675851069837682,1,Medium,LogisticRegression
16391,0.525944520006225,1,Medium,LogisticRegression
14411,0.6772453597941827,1,Medium,LogisticRegression
14994,0.5003802121694716,1,Medium,LogisticRegression
14686,0.5534642965569012,1,Medium,LogisticRegression
13805,0.48150541999932533,0,Medium,LogisticRegression
12357,0.5678658034184477,1,Medium,LogisticRegression
12433,0.4337780870950636,0,Medium,LogisticRegression
14439,0.45408215625642234,0,Medium,LogisticRegression
12454,0.6486259868684077,1,Medium,LogisticRegression
15749,0.4830630031414979,0,Medium,LogisticRegression
12967,0.5363244110631121,1,Medium,LogisticRegression
13031,0.45164142956840814,0,Medium,LogisticRegression
17241,0.4082747203919715,0,Medium,LogisticRegression
16347,0.4127014347321063,0,Medium,LogisticRegression
13979,0.43078324738583346,0,Medium,LogisticRegression
16032,0.5435791702331751,1,Medium,LogisticRegression
16631,0.6190114451132562,1,Medium,LogisticRegression
16467,0.658581321623916,1,Medium,LogisticRegression
15736,0.6328822973618579,1,Medium,LogisticRegression
13920,0.569258588973691,1,Medium,LogisticRegression
12531,0.8269432986012398,1,High,LogisticRegression
16329,0.5916074347979402,1,Medium,LogisticRegression
12932,0.62772261386094,1,Medium,LogisticRegression
16860,0.6827852075419979,1,Medium,LogisticRegression
15972,0.6132301889399631,1,Medium,LogisticRegression
14186,0.5533505576019937,1,Medium,LogisticRegression
17851,0.5113048972751305,1,Medium,LogisticRegression
15798,0.6846843319555915,1,Medium,LogisticRegression
17610,0.6753593516018863,1,Medium,LogisticRegression
13360,0.6067665189550374,1,Medium,LogisticRegression
15151,0.6581127206863249,1,Medium,LogisticRegression
16854,0.6361428345511408,1,Medium,LogisticRegression
14909,0.6382142946674192,1,Medium,LogisticRegression
12765,0.6845909778614097,1,Medium,LogisticRegression
17603,0.7975183089606016,1,High,LogisticRegression
16300,0.5979458436606205,1,Medium,LogisticRegression
15141,0.5841469381393649,1,Medium,LogisticRegression
15782,0.7301428039500084,1,High,LogisticRegression
16281,0.7044593552662194,1,High,LogisticRegression
16569,0.8161229003629932,1,High,LogisticRegression
16894,0.682084519469926,1,Medium,LogisticRegression
17666,0.7193274474205457,1,High,LogisticRegression
13855,0.6914149484690449,1,Medium,LogisticRegression
13440,0.5697943541117825,1,Medium,LogisticRegression
17132,0.6788086554889128,1,Medium,LogisticRegression
16608,0.6801714131065861,1,Medium,LogisticRegression
13201,0.6749246531159702,1,Medium,LogisticRegression
16366,0.7835056498979661,1,High,LogisticRegression
15600,0.6212052021214034,1,Medium,LogisticRegression
17635,0.6322718306899696,1,Medium,LogisticRegression
16307,0.6194358620927929,1,Medium,LogisticRegression
13878,0.761838786554781,1,High,LogisticRegression
13797,0.6485083084801143,1,Medium,LogisticRegression
17021,0.6012596143637529,1,Medium,LogisticRegression
13443,0.5518478795358106,1,Medium,LogisticRegression
13916,0.6471899687497076,1,Medium,LogisticRegression
17127,0.649962166893977,1,Medium,LogisticRegression
12784,0.8316126595575978,1,High,LogisticRegression
14212,0.7591575772599608,1,High,LogisticRegression
14370,0.652779660831066,1,Medium,LogisticRegression
17366,0.658282505680941,1,Medium,LogisticRegression
15154,0.7302414543710397,1,High,LogisticRegression
14343,0.5676351811805309,1,Medium,LogisticRegression
13567,0.5773711642377589,1,Medium,LogisticRegression
15484,0.7658534244158394,1,High,LogisticRegression
14734,0.6434457991663701,1,Medium,LogisticRegression
16991,0.6842551592091469,1,Medium,LogisticRegression
13613,0.6447013907063174,1,Medium,LogisticRegression
13375,0.7357669674813806,1,High,LogisticRegression
12862,0.646607371641422,1,Medium,LogisticRegression
12425,0.7809130919449876,1,High,LogisticRegression
16130,0.6460187997215073,1,Medium,LogisticRegression
13587,0.712559486777859,1,High,LogisticRegression
12525,0.671006471538704,1,Medium,LogisticRegression
16975,0.6551305234571795,1,Medium,LogisticRegression
12998,0.6934911888233521,1,Medium,LogisticRegression
14839,0.6227241430875613,1,Medium,LogisticRegression
17143,0.6734830527193225,1,Medium,LogisticRegression
17201,0.707624599897406,1,High,LogisticRegression
14316,0.5971782182787704,1,Medium,LogisticRegression
15710,0.6750430228650843,1,Medium,LogisticRegression
16264,0.6840946194643659,1,Medium,LogisticRegression
17332,0.6866914188039133,1,Medium,LogisticRegression
14894,0.7396043855323957,1,High,LogisticRegression
17801,0.6587546976474362,1,Medium,LogisticRegression
13091,0.8985639171932852,1,High,LogisticRegression
13415,0.6645913471363198,1,Medium,LogisticRegression
17023,0.6511164569749404,1,Medium,LogisticRegression
14838,0.684456446644596,1,Medium,LogisticRegression
13770,0.6374516310523025,1,Medium,LogisticRegression
15420,0.5892123070461567,1,Medium,LogisticRegression
16071,0.7551810647126931,1,High,LogisticRegression
17141,0.5957576262686279,1,Medium,LogisticRegression
16465,0.6864151974496939,1,Medium,LogisticRegression
16451,0.8068728611315834,1,High,LogisticRegression
14474,0.8309808479157501,1,High,LogisticRegression
13729,0.687844217649051,1,Medium,LogisticRegression
16468,0.7499349779245555,1,High,LogisticRegression
12703,0.7998466418878406,1,High,LogisticRegression
14284,0.8882933703892382,1,High,LogisticRegression
14182,0.6961458457550858,1,Medium,LogisticRegression
14139,0.7385248717737517,1,High,LogisticRegression
14425,0.6967937113076673,1,Medium,LogisticRegression
13820,0.6620481519532534,1,Medium,LogisticRegression
15097,0.8378322380532307,1,High,LogisticRegression
13514,0.7307370806742947,1,High,LogisticRegression
14412,0.7188671911759442,1,High,LogisticRegression
15322,0.7672866575170914,1,High,LogisticRegression
17221,0.8046835659279709,1,High,LogisticRegression
17963,0.6733783558300214,1,Medium,LogisticRegression
15677,0.7112240994122468,1,High,LogisticRegression
14455,0.6245257082496151,1,Medium,LogisticRegression
17172,0.707170906410408,1,High,LogisticRegression
16680,0.8208234886190122,1,High,LogisticRegression
15025,0.8311050846142097,1,High,LogisticRegression
16846,0.8279918987426508,1,High,LogisticRegression
14283,0.6860400056252914,1,Medium,LogisticRegression
13727,0.7950647787580591,1,High,LogisticRegression
16884,0.826131302932708,1,High,LogisticRegression
16345,0.7722884223416246,1,High,LogisticRegression
12699,0.6756298990231139,1,Medium,LogisticRegression
14427,0.7819161762774028,1,High,LogisticRegression
12575,0.6960965583566713,1,Medium,LogisticRegression
15988,0.7920939379320774,1,High,LogisticRegression
13598,0.7222881155146157,1,High,LogisticRegression
15573,0.8099553218385068,1,High,LogisticRegression
14020,0.7764003737836505,1,High,LogisticRegression
18058,0.8359952417187225,1,High,LogisticRegression
15478,0.8590772711599018,1,High,LogisticRegression
14893,0.879023717132524,1,High,LogisticRegression
15091,0.893507122370213,1,High,LogisticRegression
18049,0.6910730018160194,1,Medium,LogisticRegression
15948,0.7487442623703604,1,High,LogisticRegression
17919,0.7583330929759329,1,High,LogisticRegression
15766,0.7859522005076656,1,High,LogisticRegression
16415,0.8181337665221655,1,High,LogisticRegression
14663,0.6987605483156009,1,Medium,LogisticRegression
17823,0.6899436002952531,1,Medium,LogisticRegression
14788,0.8697784163142911,1,High,LogisticRegression
14126,0.7658793195188949,1,High,LogisticRegression
13103,0.7431850838466387,1,High,LogisticRegression
15714,0.7632629438477745,1,High,LogisticRegression
17011,0.8818916273472148,1,High,LogisticRegression
17163,0.7391662142059259,1,High,LogisticRegression
16211,0.7557515891744282,1,High,LogisticRegression
15341,0.8212479383883875,1,High,LogisticRegression
16648,0.7758851227680864,1,High,LogisticRegression
14569,0.752505072587211,1,High,LogisticRegression
13689,0.833497090112977,1,High,LogisticRegression
15488,0.7646879812526939,1,High,LogisticRegression
12920,0.8198683366762765,1,High,LogisticRegression
18217,0.8369141754808828,1,High,LogisticRegression
17121,0.7917643278398637,1,High,LogisticRegression
13660,0.7514801952057485,1,High,LogisticRegression
14150,0.7334695612469195,1,High,LogisticRegression
15634,0.7601954326946218,1,High,LogisticRegression
14848,0.7735284961163028,1,High,LogisticRegression
14181,0.7279449320634913,1,High,LogisticRegression
16373,0.7243242722883426,1,High,LogisticRegression
12350,0.7461753244910772,1,High,LogisticRegression
16194,0.7748026312113159,1,High,LogisticRegression
14927,0.7581883412843686,1,High,LogisticRegression
13932,0.7038525370661924,1,High,LogisticRegression
17551,0.7132438112388909,1,High,LogisticRegression
17688,0.7714550915567677,1,High,LogisticRegression
16489,0.8003266148448229,1,High,LogisticRegression
14777,0.7682131859414231,1,High,LogisticRegression
13773,0.7346405543584712,1,High,LogisticRegression
16437,0.7212155364702135,1,High,LogisticRegression
12351,0.7853653242009441,1,High,LogisticRegression
17766,0.7216507665069675,1,High,LogisticRegression
14614,0.7528294598303488,1,High,LogisticRegression
16252,0.7514392895123737,1,High,LogisticRegression
14192,0.7593593935032794,1,High,LogisticRegression
16936,0.7102884871429562,1,High,LogisticRegression
12944,0.7422135706700865,1,High,LogisticRegression
14183,0.7655499971983012,1,High,LogisticRegression
17497,0.7855884048426622,1,High,LogisticRegression
17355,0.733131775028673,1,High,LogisticRegression
15936,0.7200271207385158,1,High,LogisticRegression
16752,0.7769498629962921,1,High,LogisticRegression
12807,0.8122709791071242,1,High,LogisticRegression
14303,0.7357771297313997,1,High,LogisticRegression
12538,0.8137371965748262,1,High,LogisticRegression
15545,0.7327297587803344,1,High,LogisticRegression
16089,0.7122424191307493,1,High,LogisticRegression
17433,0.7441991277999157,1,High,LogisticRegression
16413,0.738158747960613,1,High,LogisticRegression
12892,0.7715241136175084,1,High,LogisticRegression
16074,0.7917885405085123,1,High,LogisticRegression
14526,0.7351482478785878,1,High,LogisticRegression
14494,0.7688971575513228,1,High,LogisticRegression
15404,0.7340468833863265,1,High,LogisticRegression
15923,0.7321230016209381,1,High,LogisticRegression
15888,0.7601324545517513,1,High,LogisticRegression
17558,0.7812181423110459,1,High,LogisticRegression
15536,0.7711512000335482,1,High,LogisticRegression
17210,0.7249068737429357,1,High,LogisticRegression
16381,0.7118048458832549,1,High,LogisticRegression
16988,0.7721744653329244,1,High,LogisticRegression
17992,0.7387635651954171,1,High,LogisticRegression
14052,0.7390173323500913,1,High,LogisticRegression
13251,0.7563582808211118,1,High,LogisticRegression
16976,0.7330950041598536,1,High,LogisticRegression
16962,0.7838725241324528,1,High,LogisticRegression
15540,0.743357195260864,1,High,LogisticRegression
17309,0.7228588285614104,1,High,LogisticRegression
13747,0.7835969863303633,1,High,LogisticRegression
17303,0.7087701251987693,1,High,LogisticRegression
15495,0.7467017462740203,1,High,LogisticRegression
14281,0.8290807924724473,1,High,LogisticRegression
13551,0.7513241056230112,1,High,LogisticRegression
13582,0.7628526004503158,1,High,LogisticRegression
13275,0.7022585382424159,1,High,LogisticRegression
17286,0.701740199878007,1,High,LogisticRegression
15336,0.7935362673545786,1,High,LogisticRegression
18278,0.7986852224427403,1,High,LogisticRegression
13789,0.7498803106472528,1,High,LogisticRegression
14458,0.7067527219997223,1,High,LogisticRegression
17981,0.7692696893014073,1,High,LogisticRegression
16740,0.7624213100509681,1,High,LogisticRegression
12563,0.8394170555574452,1,High,LogisticRegression
17872,0.7597024161255743,1,High,LogisticRegression
16602,0.7894650166047666,1,High,LogisticRegression
17868,0.7757589257501754,1,High,LogisticRegression
15294,0.7969982166337497,1,High,LogisticRegression
16024,0.7603484713322916,1,High,LogisticRegression
17989,0.7244591172975074,1,High,LogisticRegression
16776,0.7525421789759245,1,High,LogisticRegression
15001,0.7315713932492266,1,High,LogisticRegression
17680,0.7762087735577428,1,High,LogisticRegression
15566,0.7591538369474682,1,High,LogisticRegression
14363,0.7797326491873425,1,High,LogisticRegression
16346,0.7500855170473949,1,High,LogisticRegression
16540,0.7832535486712621,1,High,LogisticRegression
14718,0.7875284693600753,1,High,LogisticRegression
15659,0.7855140433690215,1,High,LogisticRegression
15368,0.8082564360900754,1,High,LogisticRegression
18007,0.7262424742091089,1,High,LogisticRegression
12887,0.7802234521248477,1,High,LogisticRegression
13033,0.7338879643106241,1,High,LogisticRegression
12736,0.7076145481527483,1,High,LogisticRegression
16874,0.7587625477038444,1,High,LogisticRegression
13721,0.7708847574424069,1,High,LogisticRegression
15460,0.7122138730036386,1,High,LogisticRegression
17458,0.7510706239562048,1,High,LogisticRegression
13691,0.7409460931714249,1,High,LogisticRegression
12961,0.7318408712523188,1,High,LogisticRegression
12914,0.7741781183153669,1,High,LogisticRegression
15703,0.7181622087377841,1,High,LogisticRegression
15458,0.8046957567909396,1,High,LogisticRegression
15820,0.7126082137625916,1,High,LogisticRegression
15914,0.738880239674867,1,High,LogisticRegression
14278,0.7939248744530267,1,High,LogisticRegression
12400,0.8513521521073718,1,High,LogisticRegression
15020,0.7548863067003629,1,High,LogisticRegression
17772,0.7655085799892247,1,High,LogisticRegression
13284,0.7406221599055196,1,High,LogisticRegression
16433,0.7913036437020301,1,High,LogisticRegression
17254,0.757755179093556,1,High,LogisticRegression
14782,0.7466383436039561,1,High,LogisticRegression
18110,0.7814928188952347,1,High,LogisticRegression
13331,0.8108724307024686,1,High,LogisticRegression
12927,0.7850070395473946,1,High,LogisticRegression
14405,0.8233367390912284,1,High,LogisticRegression
13671,0.74486701762695,1,High,LogisticRegression
17283,0.7589423003394594,1,High,LogisticRegression
14728,0.8106792099603957,1,High,LogisticRegression
14617,0.7909299892704709,1,High,LogisticRegression
18063,0.8193319014899286,1,High,LogisticRegression
15986,0.7847173301344192,1,High,LogisticRegression
16559,0.7932390821722806,1,High,LogisticRegression
17803,0.769924425637387,1,High,LogisticRegression
17820,0.7408228066674142,1,High,LogisticRegression
14119,0.7376393357541329,1,High,LogisticRegression
14945,0.7980926463782207,1,High,LogisticRegression
16640,0.7836874834387821,1,High,LogisticRegression
17339,0.7821294484670227,1,High,LogisticRegression
17170,0.7501817719454641,1,High,LogisticRegression
16403,0.7276369265316273,1,High,LogisticRegression
13072,0.7112062604580041,1,High,LogisticRegression
13746,0.8170091211295731,1,High,LogisticRegression
18054,0.7943913943728196,1,High,LogisticRegression
13547,0.7739510037107491,1,High,LogisticRegression
16144,0.7763933000864183,1,High,LogisticRegression
17036,0.7912497051985408,1,High,LogisticRegression
12858,0.766664381947845,1,High,LogisticRegression
16599,0.7747756718106815,1,High,LogisticRegression
13195,0.7791236048376803,1,High,LogisticRegression
12686,0.724056527155084,1,High,LogisticRegression
15515,0.7944499147600449,1,High,LogisticRegression
17983,0.7749718446509817,1,High,LogisticRegression
18004,0.7473017991255152,1,High,LogisticRegression
14811,0.7729200425560665,1,High,LogisticRegression
15647,0.8053453474294561,1,High,LogisticRegression
12551,0.8179196636873854,1,High,LogisticRegression
15509,0.7703886178422359,1,High,LogisticRegression
15052,0.7136454563829923,1,High,LogisticRegression
13903,0.8014134277093208,1,High,LogisticRegression
13068,0.7883574245686328,1,High,LogisticRegression
14520,0.7658970635305724,1,High,LogisticRegression
15316,0.7935364300981972,1,High,LogisticRegression
16662,0.7960091031289719,1,High,LogisticRegression
15733,0.7193697434012459,1,High,LogisticRegression
16687,0.79232977080586,1,High,LogisticRegression
14252,0.7859927450120304,1,High,LogisticRegression
13894,0.7293402677702661,1,High,LogisticRegression
17128,0.7495241541317489,1,High,LogisticRegression
17118,0.7248367803262563,1,High,LogisticRegression
14368,0.7720412098828375,1,High,LogisticRegression
17327,0.8222510906396032,1,High,LogisticRegression
13403,0.7888344852740594,1,High,LogisticRegression
15226,0.7470130887812604,1,High,LogisticRegression
17517,0.7260870721569658,1,High,LogisticRegression
15560,0.7833578864339665,1,High,LogisticRegression
18138,0.7513237215623638,1,High,LogisticRegression
18113,0.8154877794588333,1,High,LogisticRegression
14066,0.725336255727746,1,High,LogisticRegression
18076,0.7817940236567494,1,High,LogisticRegression
13578,0.806470963415234,1,High,LogisticRegression
16724,0.8017336593079417,1,High,LogisticRegression
12565,0.7771955671805304,1,High,LogisticRegression
16405,0.7163208169323106,1,High,LogisticRegression
16598,0.7186488923390716,1,High,LogisticRegression
15902,0.7680502268500535,1,High,LogisticRegression
17219,0.7935179504268628,1,High,LogisticRegression
15283,0.7824656818055998,1,High,LogisticRegression
13992,0.7825390795316811,1,High,LogisticRegression
14386,0.7471062988609555,1,High,LogisticRegression
17767,0.8046038759423683,1,High,LogisticRegression
15388,0.7579997652023919,1,High,LogisticRegression
13171,0.715259258932389,1,High,LogisticRegression
12387,0.8513977806989027,1,High,LogisticRegression
15773,0.777150537668357,1,High,LogisticRegression
16542,0.807819174508151,1,High,LogisticRegression
16876,0.7611793469863167,1,High,LogisticRegression
14889,0.7576018963671719,1,High,LogisticRegression
17443,0.7575628602482788,1,High,LogisticRegression
16665,0.7912378220458116,1,High,LogisticRegression
13144,0.7689243979934227,1,High,LogisticRegression
17826,0.7566319423977093,1,High,LogisticRegression
12902,0.7031956604261731,1,High,LogisticRegression
17881,0.7646059324836578,1,High,LogisticRegression
14438,0.7380797526893178,1,High,LogisticRegression
16865,0.784321370096996,1,High,LogisticRegression
13651,0.8231337777468144,1,High,LogisticRegression
14865,0.7357388403464326,1,High,LogisticRegression
17089,0.8362131361612579,1,High,LogisticRegression
16973,0.8174580727188735,1,High,LogisticRegression
13817,0.735398181169755,1,High,LogisticRegression
12973,0.8474595252259238,1,High,LogisticRegression
15161,0.7549287822450553,1,High,LogisticRegression
16055,0.7024815794039206,1,High,LogisticRegression
16073,0.792370603170265,1,High,LogisticRegression
15049,0.7465919105121407,1,High,LogisticRegression
15843,0.7692634899482513,1,High,LogisticRegression
14155,0.7484699214903209,1,High,LogisticRegression
16804,0.7097584121003101,1,High,LogisticRegression
12881,0.7565244928590815,1,High,LogisticRegression
12929,0.7678052758776235,1,High,LogisticRegression
17654,0.7060771822577931,1,High,LogisticRegression
17117,0.7290275947997334,1,High,LogisticRegression
18256,0.7818767330684064,1,High,LogisticRegression
14721,0.7804173795626776,1,High,LogisticRegression
13241,0.7958027989631198,1,High,LogisticRegression
17208,0.782541716247758,1,High,LogisticRegression
17786,0.7307847928082373,1,High,LogisticRegression
14457,0.7622958768716248,1,High,LogisticRegression
15899,0.8088876640572583,1,High,LogisticRegression
16821,0.8425402099891478,1,High,LogisticRegression
16339,0.7375231581993499,1,High,LogisticRegression
17275,0.7802712656544749,1,High,LogisticRegression
15583,0.7651192496114887,1,High,LogisticRegression
15395,0.8009228959673315,1,High,LogisticRegression
15328,0.8185949051124315,1,High,LogisticRegression
15846,0.7753979839685468,1,High,LogisticRegression
16630,0.8364183818039509,1,High,LogisticRegression
17493,0.8115746034326629,1,High,LogisticRegression
17467,0.8534725750044387,1,High,LogisticRegression
14448,0.7849499855864575,1,High,LogisticRegression
18086,0.712451111475412,1,High,LogisticRegression
18195,0.8237410064473616,1,High,LogisticRegression
13011,0.8402061419980836,1,High,LogisticRegression
17741,0.7953666103393824,1,High,LogisticRegression
14371,0.7757961722972756,1,High,LogisticRegression
17260,0.8536121071633401,1,High,LogisticRegression
15285,0.8190683621905088,1,High,LogisticRegression
15397,0.775207791447575,1,High,LogisticRegression
16778,0.7363918698975809,1,High,LogisticRegression
13096,0.8884409403234178,1,High,LogisticRegression
13452,0.7488696142943906,1,High,LogisticRegression
18068,0.8327261106704098,1,High,LogisticRegression
13535,0.885434682357244,1,High,LogisticRegression
14760,0.7692946762765659,1,High,LogisticRegression
14960,0.7009163304459971,1,High,LogisticRegression
15083,0.7366850379729961,1,High,LogisticRegression
13841,0.7414244266049809,1,High,LogisticRegression
14473,0.8191988677930192,1,High,LogisticRegression
12401,0.8468103960969956,1,High,LogisticRegression
13580,0.8428511641992428,1,High,LogisticRegression
12548,0.7089151407195693,1,High,LogisticRegression
13215,0.8497726751616094,1,High,LogisticRegression
15170,0.8525215497480038,1,High,LogisticRegression
15131,0.8152511970198628,1,High,LogisticRegression
14589,0.8581495081844707,1,High,LogisticRegression
13132,0.7712016465811872,1,High,LogisticRegression
14090,0.8067567603877362,1,High,LogisticRegression
15668,0.7211717589728933,1,High,LogisticRegression
14559,0.8400823789584552,1,High,LogisticRegression
16420,0.8337527414442826,1,High,LogisticRegression
18032,0.7980321993235518,1,High,LogisticRegression
13185,0.8068128633727539,1,High,LogisticRegression
17906,0.7167925138116549,1,High,LogisticRegression
13915,0.8625632759466804,1,High,LogisticRegression
14576,0.8586842897205278,1,High,LogisticRegression
15753,0.7792288468709901,1,High,LogisticRegression
15635,0.8859151096289952,1,High,LogisticRegression
13172,0.8620650293329571,1,High,LogisticRegression
16462,0.7216674422371864,1,High,LogisticRegression
14393,0.7355743270805777,1,High,LogisticRegression
14373,0.8380534164687768,1,High,LogisticRegression
17532,0.8437518438704553,1,High,LogisticRegression
16058,0.8740661508380063,1,High,LogisticRegression
13303,0.8553175495898363,1,High,LogisticRegression
17174,0.7099922502779589,1,High,LogisticRegression
13391,0.7845710476665199,1,High,LogisticRegression
18233,0.8627614240000353,1,High,LogisticRegression
13682,0.7297245632189282,1,High,LogisticRegression
15233,0.8848873091242382,1,High,LogisticRegression
17468,0.8275515141388249,1,High,LogisticRegression
17775,0.7349952767511574,1,High,LogisticRegression
15158,0.8603604548509228,1,High,LogisticRegression
17752,0.8209316920036646,1,High,LogisticRegression
16349,0.7901389460222649,1,High,LogisticRegression
16786,0.8531973131221923,1,High,LogisticRegression
14816,0.7498712697789216,1,High,LogisticRegression
13254,0.8332369524146226,1,High,LogisticRegression
14351,0.7286397980525077,1,High,LogisticRegression
14185,0.8476370260642857,1,High,LogisticRegression
13058,0.7024088638031505,1,High,LogisticRegression
13906,0.8576742500973175,1,High,LogisticRegression
15178,0.7668589994644375,1,High,LogisticRegression
16162,0.8134083282427268,1,High,LogisticRegression
15940,0.858742898768515,1,High,LogisticRegression
17024,0.7074521838400091,1,High,LogisticRegression
13120,0.7937603692861884,1,High,LogisticRegression
15510,0.8780964062700346,1,High,LogisticRegression
16257,0.7719441407615353,1,High,LogisticRegression
17102,0.8421988668917979,1,High,LogisticRegression
14610,0.8311383904077094,1,High,LogisticRegression
17788,0.721612404729614,1,High,LogisticRegression
15802,0.7739509395462056,1,High,LogisticRegression
17570,0.9088940821451809,1,High,LogisticRegression
17956,0.8478909582374244,1,High,LogisticRegression
17378,0.9076795927442582,1,High,LogisticRegression
16738,0.8691546774942581,1,High,LogisticRegression
16446,0.812922564212015,1,High,LogisticRegression
14160,0.6538866935307842,1,Medium,LogisticRegression
15369,0.5182006191157953,1,Medium,LogisticRegression
14685,0.6281059716316707,1,Medium,LogisticRegression
15633,0.5152079120520593,1,Medium,LogisticRegression
14025,0.5338454987406498,1,Medium,LogisticRegression
13446,0.42749464784819846,0,Medium,LogisticRegression
16636,0.5692444689783605,1,Medium,LogisticRegression
16336,0.5634232913739424,1,Medium,LogisticRegression
13763,0.6209603910834,1,Medium,LogisticRegression
18194,0.6272103171617502,1,Medium,LogisticRegression
16986,0.5098946052721482,1,Medium,LogisticRegression
17032,0.5892766396924765,1,Medium,LogisticRegression
12631,0.6386626839661531,1,Medium,LogisticRegression
12986,0.491447176105397,0,Medium,LogisticRegression
17465,0.49868298001822287,0,Medium,LogisticRegression
16104,0.4754191306077267,0,Medium,LogisticRegression
15050,0.6296146134702004,1,Medium,LogisticRegression
15043,0.6378687076382602,1,Medium,LogisticRegression
16742,0.5157588954142143,1,Medium,LogisticRegression
14295,0.6070861574849092,1,Medium,LogisticRegression
15978,0.6308682922832793,1,Medium,LogisticRegression
12391,0.648542296876886,1,Medium,LogisticRegression
12374,0.6878190475933754,1,Medium,LogisticRegression
13152,0.5032172439050783,1,Medium,LogisticRegression
12975,0.5519696971385664,1,Medium,LogisticRegression
16331,0.5945825876051586,1,Medium,LogisticRegression
16197,0.5525098341265223,1,Medium,LogisticRegression
15013,0.5066126495708634,1,Medium,LogisticRegression
15272,0.6123334581257761,1,Medium,LogisticRegression
13678,0.46785200244494396,0,Medium,LogisticRegression
13189,0.4483783002035281,0,Medium,LogisticRegression
15425,0.5392162948876442,1,Medium,LogisticRegression
15248,0.5800586148991579,1,Medium,LogisticRegression
14130,0.42302423435946535,0,Medium,LogisticRegression
13665,0.5403795228836665,1,Medium,LogisticRegression
16124,0.4816403397898915,0,Medium,LogisticRegression
16087,0.6341662889347114,1,Medium,LogisticRegression
16917,0.5061415356387291,1,Medium,LogisticRegression
14245,0.40167825816516295,0,Medium,LogisticRegression
13800,0.4888151774580025,0,Medium,LogisticRegression
18085,0.5244136898503851,1,Medium,LogisticRegression
13154,0.5831824592270829,1,Medium,LogisticRegression
12369,0.6540959584302323,1,Medium,LogisticRegression
17853,0.604596819404763,1,Medium,LogisticRegression
14136,0.528472242695709,1,Medium,LogisticRegression
12514,0.5480650442838579,1,Medium,LogisticRegression
16256,0.4600845257943826,0,Medium,LogisticRegression
15279,0.4962738088528339,0,Medium,LogisticRegression
13156,0.5632730854354083,1,Medium,LogisticRegression
17814,0.5686948393963677,1,Medium,LogisticRegression
12870,0.5566660678501181,1,Medium,LogisticRegression
14068,0.4871958370761265,0,Medium,LogisticRegression
12405,0.4664802289009142,0,Medium,LogisticRegression
13370,0.657398384713373,1,Medium,LogisticRegression
18074,0.6343049253935515,1,Medium,LogisticRegression
15590,0.526487924814649,1,Medium,LogisticRegression
16314,0.6001118319060461,1,Medium,LogisticRegression
13377,0.6241617551382961,1,Medium,LogisticRegression
16586,0.4964076088564277,0,Medium,LogisticRegression
16727,0.4879297380326488,0,Medium,LogisticRegression
12389,0.6948954333422699,1,Medium,LogisticRegression
13791,0.4021887440765813,0,Medium,LogisticRegression
12805,0.650600213589334,1,Medium,LogisticRegression
17714,0.47284950594217645,0,Medium,LogisticRegression
17908,0.4815017806007555,0,Medium,LogisticRegression
16980,0.4208564560324087,0,Medium,LogisticRegression
16698,0.5549218946206202,1,Medium,LogisticRegression
16926,0.5673393792253907,1,Medium,LogisticRegression
17150,0.5350828110203666,1,Medium,LogisticRegression
16588,0.5577953472529876,1,Medium,LogisticRegression
15347,0.5764701906561527,1,Medium,LogisticRegression
17496,0.5433714743884336,1,Medium,LogisticRegression
16222,0.5297614299822563,1,Medium,LogisticRegression
14899,0.6458474736870975,1,Medium,LogisticRegression
17499,0.49771480575277327,0,Medium,LogisticRegression
13803,0.4353427583727589,0,Medium,LogisticRegression
12739,0.7071151882946082,1,High,LogisticRegression
12960,0.5869930893649928,1,Medium,LogisticRegression
15813,0.4479147196855713,0,Medium,LogisticRegression
14679,0.592157039850193,1,Medium,LogisticRegression
16282,0.5650172333396526,1,Medium,LogisticRegression
14619,0.47611734725938903,0,Medium,LogisticRegression
13328,0.6341721426839753,1,Medium,LogisticRegression
17862,0.4997689053360354,0,Medium,LogisticRegression
16167,0.5771913691592929,1,Medium,LogisticRegression
14490,0.6283639142740468,1,Medium,LogisticRegression
17478,0.6713611977346342,1,Medium,LogisticRegression
14478,0.5457826516849011,1,Medium,LogisticRegression
15439,0.6040943620691089,1,Medium,LogisticRegression
16129,0.5802940770963254,1,Medium,LogisticRegression
